Year,Make,Model,Engine_Size,Mileage,Transmission,Fuel_Type,Owner_Type,Price
2024,Honda,HR-V,3.5,57615,Automatic,Petrol,Third,15014.7
2013,Honda,HR-V,1.8,4102,Manual,Hybrid,Second,7099.15
2023,Honda,HR-V,1.5,67800,Automatic,Diesel,First,18302.94
2023,Honda,HR-V,1.5,45367,Manual,Hybrid,Third,14010.58
2015,Honda,HR-V,3.5,24182,Manual,Hybrid,First,12933.2
2023,Honda,HR-V,1.5,22239,Automatic,Petrol,First,15669.19
2022,Honda,HR-V,2.4,89907,Manual,Hybrid,Third,13719.65
2019,Honda,HR-V,2.4,78930,Manual,Petrol,First,10973.36
2014,Honda,HR-V,1.8,24352,Manual,Petrol,First,6191.33
2022,Honda,HR-V,3.5,21482,Manual,Hybrid,Second,17653.31
2022,Honda,HR-V,1.5,8435,Manual,Hybrid,Second,13834.32
2024,Honda,HR-V,1.8,34498,Manual,Diesel,Second,14984.01
2016,Honda,HR-V,2.4,107224,Automatic,Diesel,First,10184.65
2022,Honda,HR-V,3.5,74319,Automatic,Hybrid,Third,14149.75
2024,Honda,HR-V,1.8,39069,Automatic,Electric,Third,17153.06
2018,Honda,HR-V,2.4,53231,Automatic,Electric,Third,13139.28
2018,Honda,HR-V,2.4,114672,Manual,Diesel,Third,5932.16
2014,Honda,HR-V,1.8,12587,Automatic,Hybrid,Second,9398.63
2022,Honda,HR-V,2.4,50013,Manual,Diesel,First,15173.09
2023,Honda,HR-V,1.5,81113,Manual,Petrol,Third,10999.58
2019,Honda,HR-V,1.5,64527,Manual,Electric,Second,12185.37
2016,Honda,HR-V,1.8,127544,Manual,Diesel,First,6338.04
2023,Honda,HR-V,3.5,38771,Automatic,Electric,First,25353.53
2020,Honda,HR-V,1.5,120399,Manual,Diesel,Second,10152.47
2013,Honda,HR-V,2.4,102250,Automatic,Electric,First,9990.14
2017,Honda,HR-V,1.5,51825,Manual,Electric,Second,11824.31
2016,Honda,HR-V,1.8,6258,Manual,Diesel,Third,5888.86
2022,Honda,HR-V,1.8,18775,Manual,Diesel,Second,13229.13
2022,Honda,HR-V,1.8,104505,Automatic,Diesel,Third,11732.16
2019,Honda,HR-V,3.5,21522,Automatic,Diesel,Second,14991.19
2016,Honda,HR-V,1.5,16266,Manual,Hybrid,First,11987.04
2016,Honda,Ridgeline,1.5,101408,Manual,Diesel,Second,5525.87
2021,Honda,Ridgeline,1.8,67210,Manual,Diesel,Third,10035.21
2019,Honda,Ridgeline,3.5,124284,Manual,Petrol,Third,9214.46
2022,Honda,Ridgeline,1.8,79349,Manual,Petrol,First,12137.17
2013,Honda,Ridgeline,1.8,48853,Automatic,Hybrid,Second,7563.03
2020,Honda,Ridgeline,3.5,97244,Manual,Petrol,First,12739.63
2014,Honda,Ridgeline,1.5,117682,Manual,Diesel,First,3925.13
2015,Honda,Ridgeline,1.5,50078,Automatic,Diesel,First,9197.62
2022,Honda,Ridgeline,1.5,87360,Manual,Electric,Third,12649.78
2019,Honda,Ridgeline,2.4,73199,Automatic,Hybrid,First,14760.06
2023,Honda,Ridgeline,1.5,31549,Automatic,Diesel,Third,12645.64
2013,Honda,Ridgeline,2.4,87667,Manual,Petrol,Third,2670.64
2014,Honda,Ridgeline,1.5,104437,Automatic,Diesel,Second,6489.06
2020,Honda,Ridgeline,1.8,45531,Manual,Petrol,Second,10888.17
2018,Honda,Ridgeline,3.5,96135,Automatic,Hybrid,Second,12643.32
2014,Honda,Ridgeline,1.8,118817,Automatic,Diesel,First,6587.21
2019,Honda,Ridgeline,1.5,92152,Automatic,Hybrid,First,14555.09
2014,Honda,Ridgeline,3.5,15397,Manual,Petrol,Second,7627.09
2019,Honda,Ridgeline,1.5,45249,Manual,Hybrid,First,14095.28
2013,Honda,Ridgeline,3.5,13974,Automatic,Hybrid,First,12337.89
2023,Honda,Ridgeline,1.5,100648,Manual,Petrol,Second,10949.58
2015,Honda,Ridgeline,1.5,103474,Manual,Electric,First,8768.89
2021,Honda,Ridgeline,1.8,83391,Automatic,Petrol,Third,9848.46
2021,Honda,Ridgeline,1.8,96476,Automatic,Hybrid,Second,13248.55
2022,Honda,Ridgeline,1.5,80186,Automatic,Diesel,Third,11620.18
2014,Honda,Ridgeline,1.8,85269,Manual,Hybrid,Second,6682.97
2024,Honda,Ridgeline,1.5,12972,Manual,Hybrid,Second,17641.29
2020,Honda,Ridgeline,1.8,49404,Manual,Electric,Third,11708.13
2018,Honda,Ridgeline,2.4,28738,Automatic,Electric,First,19504.84
2014,Honda,Ridgeline,1.8,78677,Automatic,Diesel,Third,5465.19
2022,Honda,Ridgeline,2.4,129019,Automatic,Petrol,Second,12518.04
2021,Honda,Ridgeline,3.5,118786,Manual,Electric,Second,14236.61
2020,Honda,Ridgeline,1.8,121104,Automatic,Electric,Second,12931.19
2021,Honda,Ridgeline,1.8,12921,Manual,Petrol,First,14322.53
2015,Honda,Ridgeline,1.5,126852,Automatic,Petrol,Second,2939.1
2014,Honda,Ridgeline,1.8,22551,Manual,Hybrid,Second,7387.35
2024,Honda,Ridgeline,1.5,95264,Automatic,Petrol,Second,13242.56
2022,Honda,Ridgeline,2.4,70853,Manual,Hybrid,First,15945.11
2013,Honda,Ridgeline,3.5,27226,Manual,Electric,First,10335.56
2016,Honda,Ridgeline,2.4,118981,Manual,Petrol,Second,6164.79
2022,Honda,Ridgeline,3.5,109153,Manual,Hybrid,Second,13831.95
2015,Honda,Ridgeline,3.5,19091,Manual,Electric,Third,10755.3
2015,Honda,Ridgeline,3.5,43958,Manual,Petrol,First,9015.47
2017,Honda,Ridgeline,3.5,43612,Manual,Electric,Third,12970.71
2017,Honda,Ridgeline,2.4,96293,Automatic,Hybrid,Third,8190.34
2024,Honda,Ridgeline,3.5,12967,Automatic,Petrol,Third,16064.39
2021,Honda,Ridgeline,3.5,65539,Automatic,Petrol,Second,13750.25
2024,Honda,Ridgeline,1.8,6346,Manual,Electric,First,23224.15
2022,Honda,Ridgeline,3.5,36012,Manual,Diesel,Second,16549.88
2013,Honda,Ridgeline,1.8,20276,Manual,Hybrid,Third,5703.34
2013,Honda,Ridgeline,1.5,13391,Manual,Diesel,First,5860.35
2023,Honda,Ridgeline,3.5,125611,Automatic,Petrol,Second,14718.36
2023,Honda,Ridgeline,1.5,119912,Automatic,Diesel,Third,9070.04
2023,Honda,Ridgeline,3.5,90566,Manual,Electric,Second,18360.82
2019,Honda,Ridgeline,1.8,122389,Automatic,Petrol,Second,7498.3
2022,Honda,Ridgeline,1.8,33783,Manual,Diesel,First,15942.81
2018,Honda,Ridgeline,3.5,53762,Automatic,Electric,Second,16457.02
2021,Honda,Ridgeline,2.4,30713,Manual,Hybrid,First,18506.46
2020,Honda,Ridgeline,1.5,116197,Automatic,Diesel,First,11117.89
2021,Honda,Ridgeline,3.5,101575,Manual,Hybrid,First,15420.56
2016,Honda,Ridgeline,1.5,90822,Automatic,Diesel,Third,7312.53
2015,Honda,Ridgeline,1.8,39912,Automatic,Electric,First,14210.64
2023,Honda,Ridgeline,1.5,24274,Automatic,Petrol,First,17110.84
2015,Honda,Ridgeline,2.4,120604,Automatic,Hybrid,Second,8795.61
2016,Honda,Ridgeline,1.5,111162,Automatic,Diesel,First,6658.44
2019,Honda,Ridgeline,2.4,62860,Manual,Petrol,First,10996.29
2024,Honda,Ridgeline,2.4,90858,Manual,Hybrid,First,20018.09
2015,Honda,Ridgeline,1.5,69188,Manual,Electric,First,10570.88
2023,Honda,Ridgeline,3.5,37413,Manual,Petrol,Third,12430.16
2016,Honda,Ridgeline,1.8,30624,Automatic,Hybrid,Third,10132.8
2024,Honda,Ridgeline,1.8,60745,Manual,Hybrid,First,18938.34
2017,Honda,Ridgeline,1.5,24514,Manual,Petrol,Second,8529.83
2014,Honda,Ridgeline,1.8,84406,Automatic,Electric,First,10309.78
2023,Honda,Ridgeline,3.5,98044,Automatic,Petrol,Third,13004.29
2015,Honda,Ridgeline,2.4,122304,Manual,Diesel,Second,4692.2
2013,Honda,Ridgeline,1.8,119409,Automatic,Hybrid,Third,5185.13
2022,Honda,Ridgeline,2.4,4195,Manual,Diesel,First,18410.69
2015,Honda,Ridgeline,3.5,35161,Manual,Electric,Second,11750.46
2015,Honda,Ridgeline,2.4,118184,Manual,Hybrid,Third,5076.19
2022,Honda,Ridgeline,1.5,37112,Manual,Hybrid,Third,12773.08
2013,Ford,Mustang,1.5,79121,Automatic,Electric,Third,6751.72
2024,Ford,Mustang,2.0,4403,Automatic,Hybrid,First,25812.18
2020,Ford,Mustang,2.3,107634,Manual,Electric,Second,15987.36
2013,Ford,Mustang,3.5,66294,Automatic,Diesel,First,10200.03
2014,Ford,Mustang,1.5,121341,Manual,Hybrid,First,5804.81
2019,Ford,Mustang,2.0,35872,Manual,Diesel,First,14589.66
2019,Ford,Mustang,3.5,118869,Automatic,Electric,Third,13125.62
2016,Ford,Mustang,5.0,14319,Manual,Hybrid,Third,13105.03
2021,Ford,Mustang,2.0,99636,Manual,Electric,Third,14220.14
2018,Ford,Mustang,2.3,89457,Manual,Diesel,First,14026.83
2018,Ford,Mustang,1.5,15856,Manual,Diesel,Third,10554.51
2020,Ford,Mustang,2.0,18082,Automatic,Petrol,First,18372.39
2019,Ford,Mustang,1.5,10436,Manual,Electric,Third,14630.85
2016,Ford,Mustang,2.0,121648,Automatic,Electric,Second,10948.9
2017,Ford,Mustang,1.5,59095,Manual,Electric,First,14288.86
2014,Ford,Mustang,2.3,60450,Manual,Electric,Second,9279.92
2016,Ford,Mustang,1.5,26396,Manual,Diesel,Second,11117.64
2019,Ford,Mustang,2.3,8192,Manual,Electric,First,19900.51
2020,Ford,Mustang,2.3,8829,Manual,Hybrid,Second,17315.78
2024,Ford,Mustang,2.3,93898,Automatic,Electric,Second,20645.41
2015,Ford,Mustang,2.0,23140,Manual,Diesel,Second,8910.6
2013,Ford,Mustang,3.5,67555,Automatic,Petrol,Third,4747.87
2016,Ford,Mustang,2.0,14672,Automatic,Electric,Third,12461.36
2018,Ford,Mustang,2.0,28287,Automatic,Electric,First,19701.81
2014,Ford,Mustang,1.5,90228,Manual,Electric,Third,5857.19
2015,Ford,Mustang,2.0,117002,Manual,Electric,Second,9234.66
2019,Ford,Mustang,2.0,25117,Manual,Petrol,First,14910.8
2019,Ford,Mustang,2.3,72918,Manual,Diesel,Third,8586.97
2020,Ford,Mustang,2.0,99248,Automatic,Hybrid,First,16748.79
2016,Ford,Mustang,2.3,56450,Automatic,Petrol,First,11522.54
2016,Ford,Mustang,2.3,88038,Automatic,Electric,Second,14476.57
2022,Ford,Mustang,3.5,35535,Automatic,Petrol,Second,16844.03
2016,Ford,Mustang,1.5,45029,Manual,Diesel,Third,7353.67
2024,Ford,Mustang,2.0,106752,Automatic,Electric,First,25012.76
2015,Ford,Mustang,2.0,82064,Automatic,Diesel,Second,6371.51
2018,Ford,Mustang,2.3,25694,Automatic,Electric,Second,17711.14
2013,Ford,Mustang,3.5,12372,Automatic,Petrol,Third,8266.18
2022,Ford,Mustang,2.3,4597,Automatic,Hybrid,Third,17713.85
2022,Ford,Mustang,5.0,97348,Automatic,Electric,Third,20227.87
2018,Ford,Mustang,5.0,98918,Automatic,Diesel,Second,13963.05
2022,Ford,Mustang,5.0,105841,Manual,Hybrid,Second,20155.81
2017,Ford,Mustang,3.5,100676,Automatic,Petrol,Third,8743.58
2013,Ford,Mustang,1.5,81233,Automatic,Electric,First,11404.02
2021,Ford,Mustang,1.5,8167,Manual,Petrol,Third,12871.11
2020,Ford,Mustang,1.5,74947,Automatic,Hybrid,Second,15411.41
2022,Ford,Mustang,2.0,47674,Automatic,Electric,Third,16874.59
2014,Ford,Mustang,2.0,64256,Manual,Petrol,Second,6035.72
2024,Ford,Mustang,3.5,5963,Manual,Electric,Third,21276.83
2021,Ford,Mustang,2.0,65403,Automatic,Diesel,First,18713.31
2023,Ford,Mustang,3.5,77519,Automatic,Hybrid,Second,21978.5
2014,Ford,Mustang,1.5,105487,Manual,Petrol,Second,3980.31
2024,Ford,Mustang,5.0,84678,Manual,Electric,Third,19584.66
2018,Ford,Mustang,2.0,5108,Manual,Electric,Third,14131.4
2021,Ford,Mustang,2.3,72868,Automatic,Petrol,First,16956.08
2017,Ford,Mustang,2.0,65543,Automatic,Hybrid,Third,10885.8
2018,Ford,Mustang,1.5,15780,Automatic,Diesel,Third,10159.32
2021,Ford,Mustang,5.0,37346,Manual,Electric,Third,19015.6
2016,Ford,Mustang,5.0,63313,Automatic,Hybrid,Third,13046.39
2022,Ford,Mustang,1.5,22116,Manual,Diesel,Third,14465.89
2013,Ford,Mustang,3.5,100123,Automatic,Petrol,Second,6938.7
2013,Ford,Mustang,5.0,99188,Automatic,Petrol,Third,8038.6
2023,Ford,Mustang,2.0,125060,Automatic,Petrol,Third,14472.21
2020,Ford,Mustang,2.3,23125,Manual,Petrol,Third,13331.9
2018,Ford,Mustang,2.0,5620,Automatic,Diesel,Second,15487.07
2014,Ford,Mustang,2.3,82390,Automatic,Diesel,Third,5634.27
2024,Ford,Mustang,5.0,103970,Manual,Electric,First,26666.73
2023,Ford,Mustang,2.0,87101,Automatic,Petrol,First,19800.27
2019,Ford,Mustang,5.0,111778,Manual,Electric,Third,14720.77
2022,Ford,Mustang,1.5,44616,Automatic,Diesel,Third,14766.41
2015,Ford,Mustang,5.0,60395,Manual,Electric,Third,10377.88
2013,Ford,Mustang,3.5,3671,Manual,Hybrid,Third,8239.47
2017,Ford,Mustang,3.5,4074,Automatic,Hybrid,Third,15818.98
2013,Ford,Mustang,3.5,4986,Manual,Electric,Second,11214.33
2015,Ford,Mustang,5.0,87153,Automatic,Electric,First,18874.46
2015,Ford,Mustang,2.3,60124,Automatic,Petrol,First,9291.58
2022,Ford,Mustang,2.0,40251,Automatic,Diesel,Second,17539.92
2023,Ford,Mustang,1.5,111719,Automatic,Electric,First,22233.05
2017,Ford,Mustang,2.3,45718,Automatic,Diesel,First,14830.41
2022,Ford,Mustang,2.3,25821,Manual,Electric,First,24341.61
2015,Ford,Mustang,1.5,94891,Automatic,Diesel,Third,5480.56
2013,Ford,F-150,1.5,117616,Automatic,Diesel,First,5746.02
2019,Ford,F-150,2.3,14109,Automatic,Petrol,First,17004.83
2017,Ford,F-150,1.5,84007,Manual,Petrol,First,8870.33
2023,Ford,F-150,2.0,56811,Manual,Petrol,Third,13935.55
2019,Ford,F-150,5.0,94103,Automatic,Petrol,Second,16006.23
2015,Ford,F-150,5.0,60275,Automatic,Hybrid,Third,12145.38
2018,Ford,F-150,5.0,111220,Automatic,Diesel,Second,15054.89
2013,Ford,F-150,5.0,65576,Manual,Petrol,Third,5502.31
2016,Ford,F-150,3.5,36697,Automatic,Petrol,First,14245.19
2022,Ford,F-150,1.5,87739,Automatic,Diesel,Second,14611.87
2013,Ford,F-150,1.5,91263,Manual,Hybrid,First,6764.47
2022,Ford,F-150,2.0,88053,Automatic,Hybrid,Second,17993.67
2024,Ford,F-150,1.5,84641,Automatic,Electric,Third,19169.56
2020,Ford,F-150,2.0,79621,Automatic,Electric,Second,18879.47
2013,Ford,F-150,2.0,40271,Automatic,Petrol,Second,6015.93
2015,Ford,F-150,1.5,18150,Manual,Electric,First,13721.38
2017,Ford,F-150,3.5,94207,Manual,Petrol,First,12368.89
2015,Ford,F-150,3.5,88481,Automatic,Diesel,First,11230.27
2018,Ford,F-150,1.5,94003,Automatic,Diesel,Second,9829.89
2014,Ford,F-150,2.0,7535,Manual,Hybrid,First,11927.65
2017,Ford,F-150,5.0,69168,Automatic,Electric,First,21842.03
2020,Ford,F-150,2.3,98268,Manual,Electric,First,17437.25
2019,Ford,F-150,5.0,114883,Automatic,Hybrid,First,21090.54
2013,Ford,F-150,2.0,23047,Manual,Hybrid,Second,6072.67
2016,Ford,F-150,2.3,47891,Automatic,Electric,Third,13134.18
2017,Ford,F-150,1.5,123840,Automatic,Electric,First,15208.77
2024,Ford,F-150,1.5,15076,Manual,Hybrid,Second,21339.79
2024,Ford,F-150,1.5,11118,Automatic,Electric,Second,25227.6
2013,Ford,F-150,2.0,44792,Automatic,Diesel,First,6999.33
2022,Ford,F-150,5.0,45678,Manual,Electric,Second,23079.59
2014,Ford,F-150,5.0,59414,Automatic,Electric,Second,15214.41
2018,Ford,F-150,1.5,117310,Manual,Electric,First,14387.36
2021,Ford,F-150,2.3,72519,Manual,Petrol,First,16922.33
2024,Ford,F-150,1.5,109242,Automatic,Petrol,First,18371.46
2018,Ford,F-150,2.0,57711,Manual,Petrol,First,11365.92
2023,Ford,F-150,3.5,120932,Automatic,Hybrid,Second,19761.43
2015,Ford,F-150,5.0,102981,Automatic,Electric,Third,13513.66
2019,Ford,F-150,2.3,86509,Manual,Petrol,First,11483.11
2021,Ford,F-150,2.0,3694,Manual,Petrol,First,19357.19
2018,Ford,F-150,3.5,9704,Automatic,Hybrid,Second,19104.66
2020,Ford,F-150,2.0,100012,Automatic,Diesel,Third,12036.29
2013,Ford,F-150,3.5,74939,Automatic,Petrol,Third,6742.1
2021,Ford,F-150,2.3,101557,Automatic,Electric,Third,15617.14
2021,Ford,F-150,1.5,58186,Manual,Petrol,Second,14897.05
2022,Ford,F-150,5.0,82054,Automatic,Petrol,First,22926.42
2022,Ford,F-150,1.5,102588,Automatic,Petrol,Third,12460.34
2020,Ford,F-150,2.3,97786,Automatic,Hybrid,Third,14916.8
2019,Ford,F-150,2.0,10498,Automatic,Petrol,Second,14898.33
2020,Ford,F-150,1.5,12628,Manual,Hybrid,First,18132.33
2023,Ford,F-150,2.3,20772,Manual,Hybrid,First,24442.7
2016,Ford,F-150,5.0,44632,Automatic,Petrol,Second,12275.94
2016,Ford,F-150,3.5,29962,Automatic,Diesel,Second,14385.45
2015,Ford,F-150,1.5,45036,Automatic,Diesel,Third,7140.57
2017,Ford,F-150,2.3,32765,Manual,Diesel,First,11791.6
2015,Ford,F-150,2.0,16435,Automatic,Petrol,Second,10302.38
2018,Ford,F-150,2.3,71304,Automatic,Electric,Third,13579.22
2024,Ford,F-150,3.5,117119,Automatic,Diesel,Second,19838.5
2017,Ford,F-150,2.0,16882,Automatic,Hybrid,Second,13752.95
2020,Ford,F-150,3.5,96668,Manual,Diesel,Third,11739.18
2021,Ford,F-150,2.0,40656,Manual,Hybrid,First,18301.79
2014,Ford,F-150,2.0,81784,Manual,Petrol,First,8437.1
2018,Ford,F-150,1.5,17780,Manual,Diesel,Second,12825.85
2016,Ford,F-150,5.0,119342,Automatic,Hybrid,First,17198.13
2018,Ford,F-150,2.3,47472,Automatic,Electric,Third,15646.9
2018,Ford,F-150,5.0,32717,Automatic,Petrol,First,20381.22
2015,Ford,F-150,5.0,105537,Manual,Diesel,First,11107.34
2024,Ford,F-150,3.5,52582,Manual,Electric,Second,24996.93
2017,Ford,F-150,1.5,58186,Automatic,Hybrid,First,14317.1
2016,Ford,F-150,2.0,53690,Automatic,Hybrid,First,13663.41
2013,Ford,F-150,5.0,96608,Manual,Petrol,Third,5313.95
2024,Ford,F-150,5.0,119580,Automatic,Hybrid,Second,24354.92
2022,Ford,F-150,1.5,97950,Automatic,Electric,Second,18750.08
2013,Ford,F-150,1.5,129519,Automatic,Petrol,Third,2425.28
2014,Ford,F-150,1.5,7833,Automatic,Electric,Second,13142.7
2018,Ford,F-150,5.0,21402,Manual,Hybrid,Third,15035.52
2016,Ford,F-150,1.5,14695,Manual,Hybrid,Second,10142.03
2016,Ford,F-150,5.0,97910,Automatic,Petrol,Third,11587.59
2013,Ford,F-150,1.5,92405,Automatic,Diesel,First,6530.51
2015,Ford,F-150,2.3,126777,Manual,Electric,First,11901.97
2014,Ford,F-150,5.0,127579,Automatic,Diesel,Second,9649.58
2021,Ford,Explorer,3.5,32991,Automatic,Electric,First,24434.37
2020,Ford,Explorer,1.5,30114,Automatic,Electric,Second,17070.32
2022,Ford,Explorer,5.0,45679,Manual,Petrol,Second,18291.03
2014,Ford,Explorer,2.0,28411,Automatic,Petrol,Third,6286.76
2014,Ford,Explorer,2.3,55870,Automatic,Hybrid,Third,9402.65
2014,Ford,Explorer,3.5,26555,Automatic,Hybrid,Second,12773.59
2018,Ford,Explorer,2.0,72002,Manual,Petrol,Third,7961.79
2017,Ford,Explorer,1.5,125778,Automatic,Electric,First,12614.29
2018,Ford,Explorer,2.3,57555,Automatic,Petrol,Second,10410.61
2016,Ford,Explorer,2.3,108449,Automatic,Electric,Third,10309.7
2019,Ford,Explorer,5.0,33846,Manual,Petrol,Third,12668.94
2019,Ford,Explorer,3.5,126182,Manual,Electric,Second,14448.76
2023,Ford,Explorer,2.3,102854,Automatic,Electric,First,25802.81
2022,Ford,Explorer,5.0,101538,Automatic,Hybrid,Second,21921.8
2013,Ford,Explorer,3.5,119062,Manual,Diesel,Third,3778.11
2016,Ford,Explorer,5.0,37262,Automatic,Hybrid,Third,14400.64
2018,Ford,Explorer,1.5,11630,Automatic,Electric,First,18081.4
2020,Ford,Explorer,2.0,113261,Automatic,Petrol,First,15462.68
2013,Ford,Explorer,1.5,102767,Manual,Petrol,Second,2000.0
2015,Ford,Explorer,2.0,76166,Automatic,Hybrid,Second,11376.0
2015,Ford,Explorer,2.0,72726,Manual,Electric,Second,11414.15
2016,Ford,Explorer,5.0,65999,Manual,Electric,First,17885.52
2024,Ford,Explorer,5.0,23534,Automatic,Diesel,Second,25343.92
2017,Ford,Explorer,2.3,32405,Automatic,Petrol,Second,11929.62
2015,Ford,Explorer,2.3,20529,Automatic,Electric,First,15464.63
2021,Ford,Explorer,2.0,62980,Automatic,Diesel,Third,11756.47
2017,Ford,Explorer,5.0,118682,Automatic,Electric,Second,17453.06
2018,Ford,Explorer,5.0,86038,Automatic,Diesel,Second,14955.42
2017,Ford,Explorer,3.5,9922,Manual,Diesel,First,16165.06
2015,Ford,Explorer,3.5,12046,Automatic,Diesel,First,15073.34
2014,Ford,Explorer,2.0,33346,Automatic,Petrol,Second,7582.79
2016,Ford,Explorer,3.5,49060,Manual,Hybrid,Third,9992.96
2023,Ford,Explorer,2.0,97712,Manual,Hybrid,First,19451.93
2018,Ford,Explorer,2.0,46909,Automatic,Diesel,Second,13547.93
2024,Ford,Explorer,5.0,90273,Manual,Electric,Third,21751.43
2021,Ford,Explorer,3.5,121642,Manual,Diesel,First,15439.37
2016,Ford,Explorer,5.0,33844,Manual,Electric,Second,17105.54
2015,Ford,Explorer,2.0,51888,Automatic,Petrol,Third,6472.94
2017,Ford,Explorer,2.3,85001,Manual,Electric,Second,13101.49
2013,Ford,Explorer,1.5,116855,Manual,Diesel,Second,2654.31
2015,Ford,Explorer,3.5,74200,Manual,Petrol,Third,6754.06
2024,Ford,Explorer,2.3,70061,Automatic,Electric,First,25400.38
2021,Ford,Explorer,3.5,84214,Automatic,Hybrid,First,21078.03
2017,Ford,Explorer,1.5,56333,Manual,Electric,Third,10448.29
2016,Ford,Explorer,3.5,99771,Manual,Electric,Third,10330.79
2019,Ford,Explorer,2.0,71682,Manual,Petrol,Second,11726.73
2014,Ford,Explorer,5.0,7414,Automatic,Petrol,Second,14178.85
2022,Ford,Explorer,2.0,20500,Automatic,Electric,Third,19036.0
2013,Ford,Explorer,3.5,112832,Manual,Hybrid,First,9455.61
2013,Ford,Explorer,2.0,119047,Manual,Diesel,Second,4536.83
2016,Ford,Explorer,5.0,20669,Manual,Electric,First,20298.21
2024,Ford,Explorer,1.5,28395,Automatic,Diesel,Second,20869.28
2024,Ford,Explorer,1.5,96767,Automatic,Hybrid,Third,16393.72
2016,Ford,Explorer,2.0,48913,Automatic,Diesel,Second,11001.1
2022,Ford,Explorer,2.3,107489,Automatic,Diesel,Second,17215.93
2021,Ford,Explorer,3.5,109898,Manual,Diesel,First,16815.11
2014,Ford,Explorer,5.0,89612,Automatic,Electric,First,16376.4
2023,Ford,Explorer,2.0,91952,Automatic,Hybrid,Third,16029.89
2014,Ford,Explorer,1.5,91267,Manual,Diesel,First,7062.44
2018,Ford,Explorer,5.0,33531,Automatic,Petrol,First,19134.39
2018,Ford,Explorer,2.3,33857,Manual,Diesel,First,15661.76
2018,Ford,Explorer,1.5,10044,Manual,Diesel,Third,11760.06
2023,Ford,Explorer,2.3,57078,Automatic,Petrol,Third,16614.74
2020,Ford,Explorer,2.3,121319,Manual,Hybrid,Third,11655.67
2016,Ford,Explorer,2.3,13057,Manual,Hybrid,Second,13871.36
2017,Ford,Explorer,2.3,37017,Automatic,Electric,First,18202.75
2021,Ford,Explorer,1.5,20629,Automatic,Diesel,Third,14079.1
2023,Ford,Explorer,1.5,105979,Manual,Diesel,Second,15065.01
2020,Ford,Explorer,2.3,85742,Automatic,Hybrid,First,17946.03
2015,Ford,Explorer,2.3,52492,Manual,Petrol,Third,5518.38
2019,Ford,Explorer,1.5,52386,Automatic,Petrol,First,13212.08
2022,Ford,Explorer,3.5,50113,Automatic,Hybrid,Second,21318.66
2013,Ford,Explorer,2.0,76508,Manual,Diesel,Second,3202.2
2020,Ford,Explorer,5.0,9044,Manual,Hybrid,Third,16663.24
2018,Ford,Explorer,2.3,115162,Automatic,Diesel,First,14456.05
2013,Ford,Explorer,1.5,19702,Automatic,Diesel,Third,5033.02
2022,Ford,Explorer,3.5,128702,Manual,Hybrid,First,20590.08
2016,Ford,Explorer,2.0,110631,Automatic,Diesel,Third,7605.17
2024,Ford,Explorer,5.0,17633,Automatic,Diesel,First,29010.39
2015,Ford,Explorer,1.5,69793,Automatic,Electric,Third,10371.37
2018,Ford,Bronco,2.3,109885,Manual,Electric,First,13643.97
2017,Ford,Bronco,2.3,98229,Automatic,Diesel,Second,10693.85
2014,Ford,Bronco,2.3,128520,Manual,Diesel,Second,2768.26
2017,Ford,Bronco,2.3,47324,Automatic,Petrol,Third,8623.42
2015,Ford,Bronco,3.5,76686,Manual,Hybrid,Second,11760.55
2020,Ford,Bronco,1.5,52063,Automatic,Petrol,First,15809.43
2020,Ford,Bronco,2.3,51697,Manual,Hybrid,Third,12299.91
2021,Ford,Bronco,3.5,32877,Manual,Diesel,Third,16353.77
2019,Ford,Bronco,5.0,36481,Automatic,Petrol,Second,14756.3
2021,Ford,Bronco,5.0,83224,Manual,Petrol,First,20310.4
2019,Ford,Bronco,2.3,10910,Manual,Diesel,Third,12052.42
2022,Ford,Bronco,2.0,76228,Manual,Electric,First,23318.09
2022,Ford,Bronco,3.5,14825,Manual,Hybrid,First,26110.67
2022,Ford,Bronco,2.3,76596,Manual,Diesel,Second,15876.03
2014,Ford,Bronco,1.5,74468,Automatic,Diesel,First,6156.68
2017,Ford,Bronco,3.5,116920,Manual,Diesel,Second,10092.41
2015,Ford,Bronco,2.3,10887,Automatic,Electric,Third,12227.37
2022,Ford,Bronco,5.0,105201,Manual,Electric,Second,21679.89
2024,Ford,Bronco,2.3,124142,Automatic,Electric,Second,21220.45
2019,Ford,Bronco,1.5,105781,Manual,Hybrid,First,15175.59
2017,Ford,Bronco,5.0,95498,Automatic,Hybrid,First,18271.94
2018,Ford,Bronco,5.0,26949,Automatic,Petrol,Second,17705.83
2014,Ford,Bronco,5.0,105910,Manual,Hybrid,Third,9888.41
2022,Ford,Bronco,2.3,85735,Manual,Petrol,Third,10784.21
2019,Ford,Bronco,2.0,107820,Automatic,Electric,Third,13712.87
2014,Ford,Bronco,3.5,98028,Manual,Hybrid,Third,7820.99
